review_text,rating,category_text,binary_label,category_label
"LOVE IT!: I LOVE this thing! I was using a Pampered Chef hand press. (Kind of like an apple corer.) And it took some serious effort as and l time. This cutter is amazing! Had 8 potatoes cut in 2 minutes! I Can't give it enough praise. Have the perfect sport that's raised so I can place the cutter up there, my strainer underneath, cut them directly into that, then put my strainer in a bowl filled with ice water, perfection! The suction power is mediocre but the blade is sharp enough to not require a lot of force so it held just fine for me.",5.0,Home_and_Kitchen,1,18
Buen producto: Buena inversión,5.0,Beauty_and_Personal_Care,1,6
Great show!: Love this show!!,5.0,Movies_and_TV,1,22
Too small. Doesn’t drain.: The rack is very small and lays flat which causes the water to sit instead of drain. I have to put something under the base to tilt it. It also collapses if too much is in it.,2.0,Home_and_Kitchen,0,18
"Five Stars: Great output of light, but still have the feel of the Edison lights.",5.0,Tools_and_Home_Improvement,1,30
Five Stars: Love this case!,5.0,Unknown,1,32
Five Stars: They were perfect,5.0,Unknown,1,32
"Nice wallpaper: Contrary to other reviews, I think this peel and stick lines up good. The pattern is a bit abstract and messy so your seams don't stick out like a sore thumb. I think it's a brilliant pattern, and looks great. Picture speaks for itself. I did use a bit of construction glue in the corners just in case. Easy to install, easy to cut.",5.0,Tools_and_Home_Improvement,1,30
Kids loved it: Good movie,5.0,Movies_and_TV,1,22
"EMOTIONAL & HEARTFELT JOURNEY: Georgia, 1968 – Margaret Rose McCutcheon has just buried her husband and must now name a beneficiary for their estate in case of her demise. She is hard-pressed to do so because there is no one. No children. No family. At least none to speak of. At one time, she had two sisters and six brothers, but the lot of them were scattered to the four winds, with no one knowing where the others went. In the hope of finding at least one of her siblings, Margaret hires a detective and sets off on a journey to uncover the truth of why the family broke apart as it did.<br /><br />  West Virginia, 1901 – When Eliza Hobbs gives birth to her sixth child, her husband is not there to welcome his daughter into the world. No surprise, because Martin is seldom there. He works in Charleston and returns to Coal Creek only when he has a mind to. Yes, he sends money on occasion, but seldom enough to make ends meet. Although Eliza believes each new child a blessing, he sees them as yet another responsibility on his already overloaded shoulders. When he discovers another child is on the way, he demands she get rid of it. he stops returning home and there is no more money.<br /><br />  Left with the children, a mountainside patch of land, and a house in sorry need of repair, Eliza seeks help and turns to someone powerful enough to hold sway over Martin and force him into providing for his family. Pushed to the brink, Martin does something unforgivable and the family is forever torn apart.<br /><br />  Now, after all these years, will Margaret be the one to find the pieces of her broken family?<br /><br />My Thoughts:<br /><br />When I Last Saw You begins with Margaret dealing with the loss of her husband, which includes going through paperwork and discovering interesting details of what her husband had tried to do for her. Curious about why he didn’t pursue the investigation he had started, she reaches out to the last investigator, Tom Bateman. He wasn’t that interested in pursuing the case, but when they met up, she was able to persuade him to try.<br /><br />From that point on, we follow Margaret and Tom as they pursue the trail of clues leading them to possibilities they had never imagined. Would Margaret find her family? Would the connection that has developed between her and Tom turn into something more than the working relationship?<br /><br />The story had sad and heartfelt moments, and I laughed, cried, and held my breath as I waited to see what would finally happen.<br /><br />I loved this book, so of course it earned 5 stars.",5.0,Kindle_Store,1,20
Five Stars: High quality,5.0,Cell_Phones_and_Accessories,1,9
"Not the best value for money: Tried to use it for a toilet and did not bring a single effect, not even the smallest improvement.",3.0,Health_and_Household,0,16
Three Stars: Very thin and changes color quickly,3.0,Cell_Phones_and_Accessories,0,9
"Clove and more clove: I just received it today.  Put some on and had instant regret.  To be fair I gave is some time but time did not help.  This smells entirely of cloves.  My wife gave me a huge two thumbs down.  I re-read the product description and felt a little mislead.  It was expensive and personally I do not find that sense of luxury.  For instance, I do not care for red wine in general but let me taste an exceptional blend and I appreciate the difference between your average wine and the elite wines.  I was expecting an elite aftershave but I am feeling very average.",1.0,Beauty_and_Personal_Care,0,6
"Superior flavor and texture: Gently sweet without any gritty sprinkles, perfectly chewy texture, and an incredibly addictive fresh orange taste.  The flavor is a ray of sunshine dancing on your tastebuds, and the texture is a satisfying chomp that lets your teeth really sink in and enjoy.  Truly our lives will be depleted and desolate if Olive Nation ever stops making these jewels.<br />I'd tell you how the cook up in desserts, but they rarely make it past the snacking stage.  Scrumptious joy, in ribbon-like strips.",5.0,Grocery_and_Gourmet_Food,1,14
Worth it: Came quickly. Would buy again,4.0,Clothing_Shoes_and_Jewelry,1,10
Five Stars: Very wonderful for scrapbooking.,5.0,Unknown,1,32
Nic shirt: Great shirts for casual farting around.,5.0,Clothing_Shoes_and_Jewelry,1,10
"Cute and durable set: very cute and durable wooden product, but delivered with a few scratches.  My 2 1/2 year old loves it and plays with it all the time",4.0,Unknown,1,32
Does a great job: Awesome product cleans pool with ease.,5.0,Patio_Lawn_and_Garden,1,25
junk: Bought this and it dident work at all dot a refuon,1.0,Home_and_Kitchen,0,18
Good: Like the quality,4.0,Clothing_Shoes_and_Jewelry,1,10
"Great quality at a great price!: I have needed new rug pads for my Oriental carpets but they are terribly expensive. Perusing Amazon, I found Rugpadusa and took a chance on them. (Their rug pads looked identical to the ones I'd purchased from the carpet dealer when I bought the rugs.) I have to say, the quality was excellent and the prices were fair and affordable. I placed my second order with Rugpadusa after seeing the quality and am about to place a third order. If you have quality rugs, you want to protect them. And I am delighted that I can afford to do so with Rugpadusa. Thank you! I am truly a satisfied customer.",5.0,Home_and_Kitchen,1,18
Great product: Great product,5.0,Home_and_Kitchen,1,18
Small: Much smaller then expected,4.0,Home_and_Kitchen,1,18
Ergonomic: The water inside smells stale very quick,3.0,Beauty_and_Personal_Care,0,6
"Awesome Tires!: Top Quality Tires!!! Absolutely love them! Super Pleased with tires, they run smooth and true!",5.0,Automotive,1,4
"Higher Volume of Flame: Most of the propane torches available for plumbing and home use are &#34;pencil flame&#34; types - Which means the flame is less than a half inch in diameter. This is fine for most home plumbing repairs and soldering. However, for bending glass tubes (especially Pyrex glass) you need a bigger flame to heat the section you are going to bend.<br /><br />This torch has a larger diameter flame, about 3/4 of an inch in diameter. While the flame itself from this torch is not hotter than the pencil flame type torches - It puts out a bigger flame and more net heat. This comes in handy if you have somewhat larger item to heat or solder. While a quarter of an inch larger diameter may not sound that much bigger - the cross section area is a bit more than twice as much as the pencil torch flame.<br /><br />The torch is MADE IN THE USA and I am pleased with he quality and cost. The torch does not have it's own built-in piezo lighter - but you can buy a grill type lighter or a sparker for about $3. Torches with built-in piezo lighters cost 2 to 3 times as much!",4.0,Tools_and_Home_Improvement,1,30
Five Stars: awesome popcorn not too salty,5.0,Grocery_and_Gourmet_Food,1,14
"Good covers: Could be a little tighter to keep them from shifting, but fits well on mine.",4.0,Office_Products,1,24
Acid Reflux Gone: Great! Has helped our dog’s terrible acid reflux settle!,5.0,Pet_Supplies,1,26
Felo 400 series: You wont go wrong or be disappointed with and of Felo's products. In my experience they are made very well with precise tips and quality craftsmanship. They are a 5 star product.<br />  With that said the 400 series arent my favorite. The ergonic handle is a bit soft which makes it very comfortable to use but on construction sites it has a tendency to get damaged. The Felo 550 series are my everyday use drivers.  Like the 550 the 400 have a solid core handle and bex bolster.  Both have some heft to them which I prefer rather than a light weight screwdriver.,5.0,Tools_and_Home_Improvement,1,30
Uniform color and weave: I used this webbing to reinforce the hem in a boat cover. It was supple and easy to work with.  Durability remains to be seen.,5.0,Sports_and_Outdoors,1,28
"feels like a plastic bag: I know its vinyl, and I'm sure that it would protect the mattress from liquid just fine, but I don't care for it. This is just my opinion, but it feels (and sounds) like you're laying on one of those cheap plastic covered mattresses in cabins or possibly jail. I'm not returning it, because it will still serve its purpose, and I can kind of get around the negative part. I had to put a peice of foam on top of it, but under the sheet, in order for it to be bearable to lay on. I can still hear the plastic sound, but not near as much, and I don't feel the stiffness of the vinyl under the sheet. So if you want something to protect from liquids that zips up, this one should do the trick (specially for the price), but you may need to put some kind of egg crate or other foam layer on top of it for comfort. Just my opinion...",2.0,Unknown,0,32
Very difficult to clean: Very difficult to clean. My dogs walked in with dirty feet after having it down for one day and could not get it clean. As a senior I do not need to be trying to scrub a mat. I have purchased mats similar to this and was able to wipe it off and one swipe.,3.0,Home_and_Kitchen,0,18
"This book was amazing and heartfelt and heartwrentching all at the same time: I read this book on the recommendation of my friend and she definitely didn't let me down. This book was amazing and heartfelt and heartwrentching all at the same time. It's found its way into my top favorite books of all time, so it's definitely worth the read.",5.0,Kindle_Store,1,20
Perfect fit: Awesome product! Fit just as described! Super fast delivery! Very please,5.0,Cell_Phones_and_Accessories,1,9
"Cute art book, not as functional as I hoped: This is a beautiful work of art that fits perfectly on a coffee table! Unfortunately the recipes are not all useable, but they do all inspire me in the kitchen to create!",4.0,Books,1,7
Great buy: Excellent product. I was surprised that it came with a case inside to hold the phone as well. Top quality leather and padding. The magnetic clutch to close was a nice touch as well.,5.0,Cell_Phones_and_Accessories,1,9
"This is a good comfortable shoe for me: This is a good comfortable shoe for me, it is my 2nd pair. I needed this in white to conform to my work dress code!  So Happy to find it on Amazon!!",5.0,Clothing_Shoes_and_Jewelry,1,10
"Great transition from sleeping in arms only to bed-side cosleeper: Our little one was a baby who couldn't sleep outside of our arms or in a more upright position (bouncer, car seat). He also seemed distressed when I tried to put him to sleep in our bed-side Arms Reach cosleeper. I assumed that it felt huge and wide-open to him after the safety of our arms. I was concerned that he was not able to sleep flat on his back, and I was afraid I'd never get any sleep, so I got this cosleeper to try to transition him to sleeping alone and flat. It worked like a charm!<br />The mattress/pad in this cosleeper ​is light weight, so I got creative: my little one falls asleep while nursing, so I put the cosleeper mattress on top of my Boppy nursing pillow while my son ate (I made sure he was basically on his back while feeding). When he fell asleep, I carefully transferred him, cosleeper mattress and all, to the cosleeper frame, ensuring he was on his back. (I kept the frame right next to me while nursing.)  After a few days of this, I was able to transfer him without using the mattress. I would swaddle him to make sure he didn't wake from the Moro reflex.<br />The SwaddleMe cosleeper was used inside of our Arms Reach bed-side co sleeper, so when I felt like my son was outgrowing the SwaddleMe cosleeper, I easily transitioned him into the Arms Reach. Once again, I got creative and removed the little mattress from the frame and put baby on the mattress inside the bed-side cosleeper, because he was used to that softness/feeling of the SwaddleMe mattress pad. He slept like that for two nights, then transitioned​to the big &#34;wide-open&#34; feeling Arms Reach bed-side cosleeper.<br />I used this product a little unconventionally, but it worked!<br />I also folded it down and used as a travel bassinet when visiting friends. I wish I purchased it much sooner than I did!",5.0,Baby_Products,1,5
It’s all good: Very satisfied with this product,5.0,Tools_and_Home_Improvement,1,30
Good looking unit - limited in it's capacity to accommodate non-standard wine bottles: Consider how many non-standard wine bottles you plan to store - as the rack layout is limited in it's inherent ability to accommodate the latter,4.0,Home_and_Kitchen,1,18
Great quality decor: Super cute housewarming party decor,5.0,Grocery_and_Gourmet_Food,1,14
"As expected - Characters are cool, vehicles are still sore sport for Dimensions: As expected - Characters are cool, vehicles are still sore sport for Dimensions. They are all the same and you will rarely use more than 2 or 3 tops.<br /><br />The VO is from the movies, which is cool, but also sounds a bit crappy.",5.0,Video_Games,1,33
"Not As Advertised: Not what I expected as flannel blankets, a little too thin...almost resembles a thin burp cloth. Was not worth the price plus the cost of shipping to the UK",1.0,Baby_Products,0,5
How would we live life different if we knew when our time on earth is up?: I liked the characters . . .each very different and the dynamics of the family.  I thought about life a little different after I read the book.,4.0,Kindle_Store,1,20
"Not New! Bottom cut out and hot glued: We were very excited. When received the material was nice... HOWEVER, you can tell it was refurbished as the stomach had a section cut out where they changed the light. They hot glued (glue all over) it back! It is all bulged, doesn’t fit, and different color!!!<br /><br />Would of been a great find if it wasn’t for crappy fix job on bottom. If it isn’t new don’t list it as new and charge $30.",1.0,Tools_and_Home_Improvement,0,30
Great value: Fits just right and dries quickly,5.0,Clothing_Shoes_and_Jewelry,1,10
Two Stars: Cable casing brake easily exposing the cable.,2.0,Unknown,0,32
"The best leggings!!: These are the best leggings I've come across! The don't stretch out through the day, or slide down! And they don't fade in color through many washes! I've owned a black pair n now I ordered a dark gray. They're a lil spendy but well worth the $ because they last for yrs!!",5.0,Clothing_Shoes_and_Jewelry,1,10
"Nice guy: This shirt fit as expected but the color ran in the first washing... not over all the shirt so ""most"" of the white was still white, but some had definite red tinge.  Have not washed a second time yet so maybe it will diminish the red bleed a bit.",4.0,Clothing_Shoes_and_Jewelry,1,10
Exceeded my expectations: Absolutely loved these,5.0,Arts_Crafts_and_Sewing,1,3
Four Stars: Looks great. A little top heavy.,4.0,Toys_and_Games,1,31
"Would buy again: Super sturdy, it took me a few tries to get them installed properly, I couldn’t figure out which way the straps went into the buckle I kept getting it backwards but google helped me out. Otherwise really easy to install if you know how to use the buckles",5.0,Automotive,1,4
Sweet.: This is very sweet and just what I expected.  The wording seems deep enough to last a long time.  I'll be happy to give it to my special niece.,5.0,Clothing_Shoes_and_Jewelry,1,10
Artistry of Nelson Eddy: Contemporary music which is sung well but voice not as expected of Nelson Eddy.  The true baritone of his voice missing.  This may be the recording but CD received in good condition.,3.0,CDs_and_Vinyl,0,8
NO RESPONSE from customer service for a brand new non working part!  Very unsatisfied customer: Arrived brand new and I assembled and charged as instructed and the tag is not working or charging even though correctly docked.  No response from customer service after multiple attempts.  Love to change my review if they would CALL me and solve the issue!,1.0,Electronics,0,12
Not what I expected: Not what I expected,2.0,Home_and_Kitchen,0,18
Great movie. Dvd arrived on time and played great: Great movie.  Dvd arrived on time and played great!<br />Thanks,4.0,Movies_and_TV,1,22
Five Stars: just as pictured,5.0,Electronics,1,12
Great!: Great taste. You won't be disappointed.,5.0,Grocery_and_Gourmet_Food,1,14
"Love it: Read through the instructions and then just would look at it!  Finally, this Sunday I turned it on and tried it out.  I absolutely fell in love with the ease of using this machine.  Oh,  when I first unpacked it, I wondered where the foot pedal was, there is no need for one.",5.0,Arts_Crafts_and_Sewing,1,3
Nice: Nice light wish it was brighter,5.0,Tools_and_Home_Improvement,1,30
Look: He loves how they look,5.0,Automotive,1,4
"This was refurbished and my return window closed 4 days ...: This was refurbished and my return window closed 4 days ago.  A few days ago video started blinking off and on.  Today I had to use my Android phone to access it as the remote does not stay connected to the Roku stick.<br /><br />If you have to buy a Roku, don't buy refurbished.  I think the only thing they did was rebox it.",1.0,Electronics,0,12
"and she loved it. She's 15: Got this for my daughter, and she loved it. She's 15.",5.0,Digital_Music,1,11
Good: Good,5.0,Unknown,1,32
Five Stars: Excellent,5.0,Home_and_Kitchen,1,18
Great!: These worked great for my cabinets,5.0,Home_and_Kitchen,1,18
Smells good: Good product,5.0,Health_and_Household,1,16
"Destroyed out of the box: If I could give it less I would, when I received it the pot was dented inward and outward and the lid was almost folded like a taco.",1.0,Patio_Lawn_and_Garden,0,25
Quality and comfort: Top quality guitar strap. Soft and very comfortable. Would highly recommend.,5.0,Musical_Instruments,1,23
"loud: This is hilarious and it makes me laugh all the time - but it is not quiet, its not something you can have running on your desk at all times, its more a ""what is that?! - hold on, let me show you"" type gimmick.  Was hoping it could be a hilarious gift for many a co-worker, but I could not be able to handle the sound all day",3.0,Books,0,7
Five Stars: Added immensely to our birthday table décor.,5.0,Home_and_Kitchen,1,18
Two Stars: Why are sequels always crap.........,2.0,Movies_and_TV,0,22
Five Stars: Great quality and my son loves the figures!,5.0,Toys_and_Games,1,31
Don’t buy.: The gate was fine for about a week. After that it’s nearly impossible to unlock. It takes a lot of force. I liked it at first but now it’s horrible. And the pet gate opening is really big. A baby can fit through,1.0,Baby_Products,0,5
"These keys are great and worked, if you call any company on the internet they will charge an arm and a leg. Thank you ffsalsa: I couldn't believe these keys would work, but it did, plus it came from a great company and Amazon.com, I was very happy and now my Chevy Aveo 2004 doesn't give me a hard time it turns on the car.",5.0,Automotive,1,4
Beautiful: Good quality and design,5.0,Health_and_Household,1,16
"Sturdy, fantastic price, easy to clean: We have gone through 2 other presses that broke. This one is very sturdy and so easy to clean.",5.0,Home_and_Kitchen,1,18
Great Read!: It kept me interested! I would recommend this book! Reading another by the same author! Can’t wait to find out what happens!,5.0,Books,1,7
Awesome: Great.,5.0,Beauty_and_Personal_Care,1,6
Use gloves: Thoroughly refurbed my 1950s O'Keefe & Merritt stove,4.0,Health_and_Household,1,16
Five Stars: Easy to set up and gave us the speed we were expecting (unlike comcast's wireless gateway),5.0,Electronics,1,12
A must read like all of her novels: I do so enjoy being whisked away to a new world and new adventures. Lindsay’s ability to weave drama and levity into every book just keeps me wanting more. Bravo!,5.0,Kindle_Store,1,20
Works perfect!!: Installed on 07 Tahoe.,5.0,Automotive,1,4
Ehh: Dont stay on too long,3.0,Cell_Phones_and_Accessories,0,9
"Three Stars: Good product, so far.",3.0,Unknown,0,32
The best: it works great!!!!,5.0,Patio_Lawn_and_Garden,1,25
terrible sound quality: super staticy and doesn't work well at all. dont recommend,1.0,Electronics,0,12
Five Stars: These sandals were just what I whated they have a arch in them and fit perfect,5.0,Unknown,1,32
works great.: Works great with my HDMI switch which uses a power input. More convenient to use USB for me than to hook it up to a power outlet.,5.0,Electronics,1,12
Value for the money.: Worth every cent. TWO THUMBS UP.,5.0,Home_and_Kitchen,1,18
neon light :): I wasn’t sure if this was going to be a waste of money or not but I set it up today & it’s super cute! I love the color and the size is just perfect.,5.0,Tools_and_Home_Improvement,1,30
"The Return of the Political: This is a compelling, if not always entirely convincing book.  Clearly Timothy Brennan has faced a few too many smug graduate students, spouting terms like 'hybridity' and 'difference'to prove their radical bona fides, across the seminar table.  Any one whose been in the social sciences or humanities over the last twenty years probably recognizes the type.  His argument is basically that between the anti-state rhetoric  dominant among this type and the relentlessly identitarian politics they practice, there is little room to talk about political programs, electoral coalitions, and other actual mechanics of political change.  They instead practice a politics of individualized performance, in which the ferocity of one's denunciations of 'hegemonic', 'western' culture, etc. epitomize ones commitments.  He claims this neatly dovetails with the American right, and the wider culture of American liberalism, both of which are also anti-state.  He works through this point in well-researched essays on a variety of figures including Salmon Rushdie, Eric Lott, Hardt and Negri, and Antonio Gramsci.  Although I am predisposed to be a little skeptical of Marxists heatedly denouncing postmodernists, all of the essays are rich enough in the details to overcome the sense that this is more old left whining.  What I found a little less than convincing is Brennan's mapping of performative politics onto the political right, as opposed to programmatic politics which open things up to the left.  Okay, today's 'academic left' is self-indulgent and pseudo radical, true enough.  But this distinction has broader purchase beyond academia. Many of the important political movements of the sixties--from MLK's 'beloved community' to the Weather Underground--had a strong element of performativity, of existentially trying to take a stand and live authentically rather than simply attempt to move a political program forward.  The practice continues up to the present in, for example, the Zapatistas.  Anti-statist notions do have some historical content with the disillusionment with bureaucratic leftist projects.  I don't think these issues will fade any time soon.  And notwithstanding that Brennan hits a number of targets hard, I don't think one can dismiss all those crowded around 'theory' as reactionaries.  Stanley Aronowitz, for example, has had a history of political engagement in the more conventional sense.  Despite these reservations, this book should definitely be read and grappled with.",4.0,Books,1,7
!: I was surprised by how soft it is.,5.0,Health_and_Household,1,16
"however is is super short. Im 5'3"" and it goes to my ...: This is cute, however is is super short. Im 5'3&#34; and it goes to my thigh.",3.0,Clothing_Shoes_and_Jewelry,0,10
"Great pendant, great quality!: Im very pleased with the quality and size of pendant.",5.0,Amazon_Fashion,1,1
Exact fit no problem works just like post: Like the clarity an easy fit works well,5.0,Cell_Phones_and_Accessories,1,9
"Not Sure it's Even a Three Star: I'm sad to say, Arthur C. Clarke's ""2061 (Space Odyssey Book 3)"" is nowhere near as good as the previous book in the series.  First of all, the first third of the book is almost entirely filler.  Some of it is used for positioning the pieces on the board.  But, for all intents and purposes, it could have been cut entirely from the book.  Second, the crux of the rest of the book is that a spaceship gets stranded somewhere.  It survives its ""landing,"" but can't leave without fuel.  But, unless I'm mis-remembering some of the stuff from the filler third of the book, it's surrounded by the very material it uses for propellant.  Third, the great mystery object that we're supposed to be wondering about is very obviously what it is just as soon as it's mentioned.  Third, I can't come up with any rational reason for anyone to do the things they did that resulted in the stranded spaceship.  And finally, though it's merely a bad frosting on a negative cake, almost the entire last chapter is lifted verbatim from the previous book.  I have no idea what happened to Clarke to cause him to write this book this way.  About the only thing I can say about it that isn't negative is that it isn't actively bad.  So, instead of rating it at the 2-1/2 stars I was thinking about, I'm raising my rating by a half star to a Tolerable 3 stars out of 5.<br /><br />The novels in Arthur C. Clarke's ""Space Odyssey"" series are:<br /><br />1.  [[ASIN:B00ANA27IU 2001: A Space Odyssey]]<br />2.  [[ASIN:B00AHG4DUK 2010 (Space Odyssey)]]<br />3.  [[ASIN:B00AHG9CJC 2061 (Space Odyssey Book 3)]]<br />4.  [[ASIN:B00AHG9KYE 3001 (Space Odyssey Book 4)]]",3.0,Unknown,0,32
Thin Blanky: I ordered the 108X90 and am thankful I did because the blanket is super thin and drafty. The size gives me the ability to fold it for comfort. It's just not worth the cost.,3.0,Home_and_Kitchen,0,18
"Great product: I love this stuff.  It works on most anything.  Stainless, glass, wood etc.",5.0,Health_and_Household,1,16
Doesn’t hold up: Cars stop working after a few weeks. Battery dies very quickly. Toddler really enjoyed it while it lasted but it didn’t last at all,1.0,Toys_and_Games,0,31
"... taking this down for copy write reasons this is horrible. I didn't realize I had downloaded a book ...: Amazon should consider taking this down for copyright reasons. This is horrible. I didn't realize I had downloaded a book that was not written by Mindy Kaling until I opened the book. Amazon features it as if it is a real book. The prominent placement when searching for Mindy Kaling give a false sense that it is a real book, approved by Mindy Kaling. One paragraph in you know it can't possibly be approved by her.",1.0,Books,0,7
"Warm & blocks wind! Exactly as described!: Best running mittens! I use these when the temperature drops in MN below 30 degrees and they keep my hands toasty! I only use them when running so sometimes my hands sweat a little too much, but they still stay warm! I love how they block the wind too! They don’t always work on my touchscreen phone, but it is also in a running case which could add to the issue. I’ll never go back to my old running gloves!",5.0,Clothing_Shoes_and_Jewelry,1,10
"Good, for the office: I really wish Kindles were bigger. Although there are pictures they are not real clear on the Kindle. Maybe the pictures should be full page. The book starts out with doing some regular yoga, mat and all, which didn't really match the idea of doing yoga in the office. Well, unless you have a low key boss anyway. Then it moves to chair yoga. Much more practical. And it has the added advantage that it is going to puzzle the people around you. To me it seems like the book assumes that you have some knowledge of yoga to start with, which if you just happened to pick this up to relieve that back pain at the office you probably don't have.  So the book is helpful, but it needs to have full page pictures and a little bit more basic instruction. If you need to do yoga at the office, you need something at the level of &#34;yoga for dummies&#34; instruction.<br />I want to thank the seller for providing this book for free in exchange for an unbiased review.",4.0,Kindle_Store,1,20
Hair is soft: You can not tell me this is not my hair the lace melted so perfectly the hair is soft it’s easy to work it also bleached great I believe I got the 20inch,5.0,Beauty_and_Personal_Care,1,6
DO NOT BUY !: The steering wheel is not the same color pink as the gear shift cover and seat belts ! my order did not come with the cup holders as well disappointing!,1.0,Automotive,0,4
"Pretty Squishy....: I bought this topper because it was semi-affordable and 3"" which was better than the 2"" maximum that seems more popular. I purchased because of back pain. My current mattress is too hard and my hips dig into it. I did try a 2"" waffle foam topper but it just crushed down to nothing and really didn't offer any cushion so I tried this 3"" topper in addition to the 2"" topper (so 5"" of foam). This stuff is a bit firmer than the super cheap memory foam but it's still way too collapsible to offer much cushion under the heavier parts of your body (ie: your torso). If you want support/cushion for your limbs or just need mild cushion for the rest of you, then this topper will do that trick. I unfortunately can still feel the mattress with my hips once my weight has squished the foam down (and I'm an average sized girl). That's probably more of a personal problem than necessarily a problem with the topper itself tho, I suppose. :)<br /><br />I noticed in some reviews that people complained about the topper moving. I have not noticed any of that. The topper has stayed in place, tho I am careful to avoid dragging myself off the bed which would definitely disturb it. You can also get textured mattress covers for your mattress (anything but slippery silk, honestly) so the topper has enough friction to stay in place. I also use a fitted sheet on top of everything, of course. I have a normal fitted sheet but a deep fitted sheet would work too.<br /><br />Some other reviewers complained about the topper breaking down but I've not noticed that yet and I've been using it since the end of June daily...",4.0,Home_and_Kitchen,1,18
"Not made to use: What I dislike about this product is cheap,cheap,cheap. Handle with care because it will snap in half. Does not fit any out door cords.",1.0,Tools_and_Home_Improvement,0,30
Perfect. I love it.: Very nice.,5.0,Clothing_Shoes_and_Jewelry,1,10
"Android Users Beware!!! WORST Customer Service, plus hacking and compatibility problems.: I bought this in June 2019. Device stopped working five months later. When I reported the problem to FitBit, I was told by FitBit Customer Support that my device and account was hacked through FitBit.  I spent days on the phone and in emails working with customer support to get everything reset and reinstalled, but the device would never sync after the hack. I contacted customer service several times and received generally canned and unhelpful device. I called customer service several times and went through the same run through of restarting my phone, uninstalling an reinstalling the app, etc. After two months of the device not working (and merely eight months old), I finally pushed on customer service and refused to hang up without an answer. First, they gave me some ridiculous suggestions - like that I should link the device to someone else's phone! (Why would I want that??) i refused to give in because, at that point, I had wasted hours and hours on this, not to mention the money. Finally, they told me for the first time the device wouldn't work on my version of Android, specifically listing out that every phone I had tried (and failed) to sync the device on post-hacking had ""incongruities."" This is false according to the product ad, which says it is compatible with Android 5.0 and up. I pointed this out, so they tried to set it up on my laptop, which also failed. Only then, only after two months of having a device that got hacked THROUGH FitBit, did they concede to replace it. To add insult to injury, they told me I have to pay shipping to return it. I honestly don't even want the replacement at this point. I've wasted so much time and energy on a defunct watch that doesn't so much as even tell the correct time!<br />In sum, this is product is not secure, is likely incompatible with Android, and customer service is terrible.<br /><br />UPDATE: I returned my unusable, unsyncing watch on February 14, 2020. For over two weeks, I heard crickets. I was supposed to receive my watch after five days, so I started reaching out again. I followed up on the tracking, re-contacted the email sending me the replacement form, and escalated my issue with customer service. Crickets. Eventually, on the 28th (again taking time out of my workday), I called and was placed with a customer service agent who was bewildered about where my replacement had gone, only to discover it was never sent. I received the replacement watch 3 months and 3 days after Fitbit was hacked and it stopped working. Worst part is- it isn't even the watch I bought. It's a bigger, bulkier version that looks just terrible on my tiny wrists. To add insult to injury, they told me to return my charging cable, and the one they replaced it with has no wall plug, which means I'm chained to a computer if I want to charge it. I don't own a home computer.<br /><br />I could not recommend FitBit or their products less. I wish I would have set my money on fire and saved myself the frustration of dealing with this company.",1.0,Electronics,0,12
Rob zombie....nothing more to say: Only the greatest movies ever made...,5.0,Movies_and_TV,1,22
Beautiful bathroom light but was not as bright as I would’ve liked it.: Beautiful bathroom light but was not as bright as I would’ve liked it.,4.0,Unknown,1,32
Sooooo comfy!: Best casual furniture out there.,5.0,Home_and_Kitchen,1,18
"Clasp part is thick and feels bulky: Adhesive is great and the size is perfect, but the enclosure part with it's clasp is thick and bulky.  I guess, if otherwise, it won't last long, but I wish it was bit more thinner.  Perhaps, it will cost more if it was so.  hahaha.",3.0,Cell_Phones_and_Accessories,0,9
"My girlfriend love it...: She said that it is very confortable, tip go to the store, search and try several pairs write down the model and size that think you want, then after a while, when you descide what you want buy it by web or go to the store.",5.0,Clothing_Shoes_and_Jewelry,1,10
sound quality is not as good as I want: the price is not for the quality,3.0,Electronics,0,12
"BEEN LOVING IT FOR YEARS: This is a terrific publication, I've been receiving it for almost 20 years.  A compilation of short stories (4-6 pages) that are very reader friendly and impossible to put down. It sounds a little corny, but I really look forward to the next issue.  The stories are fascinating and suspenseful without being vulgar or gross, and without the foul language that seems to be so popular today.  Well worth the price of admission!",5.0,Magazine_Subscriptions,1,21
"Easy to use: Very sturdy, easy to fit my sneakers in and they came out great. Would definitly buy again.",5.0,Home_and_Kitchen,1,18
"Good size: Great USMC sign! Posted mine beside my door, good colors and hasn't faded yet!",5.0,Home_and_Kitchen,1,18
works great. easy setup.: This is a great way to transmit music from your computer to headphones. Thank You!,4.0,Electronics,1,12
"I love it, I bought it for my nephew birthday ...: I love it, I bought it for my nephew birthday party that the theme is Toy Story, my family love it so I'm going to order more t-shirts so we can all math.",5.0,Clothing_Shoes_and_Jewelry,1,10
Too small: Too small,1.0,Home_and_Kitchen,0,18
