review_text,rating,category_text,binary_label,category_label
"May or may not work for me........: I can't edit a HD camera video and keep in the same format, it converts to a proprietary format associated with PowerDirector which is of no use to me, that said and to be fair I have no yet contacted Cyberlink for any helpful technical support yet.",2.0,Software,0,27
"Love them!: My husband and I discovered these a few years ago and then suddenly they were not available anymore. I have now been ordering them from Amazon when I see them. Expensive, but we love them. Wish Nonni's would bring them back so they are available locally. I have not had any problems with them being broken or stale. They are a treat for the taste buds! Also, they are the only, and I mean the only food I will dunk in my coffee!",5.0,Grocery_and_Gourmet_Food,1,14
"Very handy: So far so good!  Using my lipo charger it was taking all day to discharge a fully charged 6s pack and now I can do it in 20 minutes!<br />This thing is really easy to use as well, connect a lipo and hit the button.<br />I wish I would have found this sooner.",5.0,Toys_and_Games,1,31
"so pretty but SO SMALL: quality hat and lovely, if it wasnt so darn small. too bad, most on amazon are.",1.0,Clothing_Shoes_and_Jewelry,0,10
Sturdy and easy fit: The cross bars fit nicely and were easy to install. The price was a bit steep for what you actually receive but they held up for the first trip (6 hours each way) and did not become loose.,4.0,Automotive,1,4
Good Read: A very interesting account of what it was like to be a Texas Ranger during their inception.  A first handed story that will hold your interest.,5.0,Kindle_Store,1,20
Five Stars: GREAT,5.0,Unknown,1,32
Required for Sam Houston teaching majors: Its got great resale value too! Buy and sell it! College kids need all the money they can get yo!,5.0,Books,1,7
"Air wick: Good value, works well",5.0,Health_and_Household,1,16
"Perfect Bag for Any Trip: Just got back from a 10 day trip to Europe with this bag and it looks just as good as when I left.  It fits beautifully over the handle of my rolling suitcase and has so many pockets inside I couldn't fill them all.  Lots of room for everything and easy to carry.  Looks very expensive too.  I will be using this bag for years to come and not only for traveling.  Buy it, you will love it.",5.0,Clothing_Shoes_and_Jewelry,1,10
2 cans were damaged with huge dents in them: Flavor is great…. Damaged though 2 cans,3.0,Grocery_and_Gourmet_Food,0,14
Worth it: Like for potato chips without oil but love it for corn tortillas to make tostados.,5.0,Home_and_Kitchen,1,18
UNRELIABLE FAULTY EQUIPMENT: The LED lighting entirely burned out after 1 month of use and cannot be replace. The filter machine started to make a loud whirring sound and after I spent the $60 to replace it the whirring started again after 2 months. Unreliable piece of junk that only looks cool.,1.0,Pet_Supplies,0,26
Five Stars: Beautiful and complimentary pieces!,5.0,Clothing_Shoes_and_Jewelry,1,10
Four Stars: Works good,4.0,Tools_and_Home_Improvement,1,30
Don't recommend. Worked well for only 2 months: Worked very well for 2 months. Ground coffee very well. But it only worked for 2 months. Cleaned it after every empty hopper and now it doesn't work at all. Sounds like the motor is tied up but I don't see anything stuck in the blades I would not recommend and I would not buy another one.,1.0,Home_and_Kitchen,0,18
Nice Purchase: I really like these headphones because they are very comfortable. The sound quality is good for the price. The noise cancelling and bass qualities are very good.,5.0,Electronics,1,12
Nice product but maybe not for small or medium sized ...: Nice product but maybe not for small or medium sized dogs. My 2 medium sized dogs dragged around and licked it the first day but now don't really pay attention to it. Might be the dogs or the size of the chew.,5.0,Pet_Supplies,1,26
"By far the best bar!: In my humble opinion the &#34;Dawg&#34;, is the best inexpensive bar on the market today.  In my opinion it almost feels like it gives you some of the features of higher end bars for a lot less money.  Since buying my first one I have bought at least 2 more to put in my other Dobro cases.  Great bar to keep in your case especially to lug around in your &#34;travel&#34; Dobro or practice Dobro.  It has just enough of a straight edge on the tip to really give you the ability to hammer on & pull off without hanging.  I'd recommend this bar to any beginner or intermediate player!",5.0,Musical_Instruments,1,23
"Great: Using to,separate old family pictures and these are great",4.0,Office_Products,1,24
"sturdy and quiet: This is a great product. I have a cheap one that I can't even use, but this one is really sturdy.",5.0,Sports_and_Outdoors,1,28
"Great Knife Holder: Great way to store knives. Easy to see & choose which to use, yet they stay clean & safe. Comes apart for easy cleaning. Bought two.",5.0,Home_and_Kitchen,1,18
"The lids are very easy to put on/take off: I'm highly impressed with the ease and convenience of these items. The lids are very easy to put on/take off; I can even do it one-handed. My coffee's aroma is completely sealed in its container, plus my sugar and flour have no hint of moisture in their respective containers.",5.0,Home_and_Kitchen,1,18
Baby swim shorts are the best.: Bought these for my grandson as a requirement to swim at the swim school and they worked perfectly. Those disposable swim pants are a waste of money,5.0,Clothing_Shoes_and_Jewelry,1,10
Cute but can't wear it: It's not adjustable so I can't even wear it!,1.0,Clothing_Shoes_and_Jewelry,0,10
Five Stars: great product!,5.0,Tools_and_Home_Improvement,1,30
Convenient no key operation: Easy to use. Instructions and corresponding application for smart phone was simple to understand and setup.,5.0,Tools_and_Home_Improvement,1,30
"Knox!!: This book is such an amazing read!! It had me laughing, crying, frustrated and happy. I can't wait to read part 2",5.0,Kindle_Store,1,20
Not as pictured: My boyfriend got me these as I requested them for Valentine's Day... I'll use them but I'm highly disappointed that i got these bands and they ARE NOT as pictured above. Wish they'd send me new ones!<br /><br />UPDATE - they did send me new ones that were the correct ones!,5.0,Sports_and_Outdoors,1,28
Two Stars: It leaked,2.0,Home_and_Kitchen,0,18
"Have I mentioned how much I love peg perego: Have I mentioned how much I love peg perego!? Well this do what its suppose to do, a little pricey for the use of it but I got it open box for a great deal and I was not going to let it pass.",5.0,Baby_Products,1,5
Five Stars: Great little display case. So great I bought another one,5.0,Home_and_Kitchen,1,18
":): Great. The noice canceling setting is especially helpful in crowded areas and it works instantly, it takes about 30 minutes to charge and can be used throughout the day with no problem. I have dropped them a few times and they have gotten wet but they did not get damaged or broken.",5.0,Electronics,1,12
"Five Stars: Fits perfect, TV still looks brand new when I remove the cover. A must buy!",5.0,Electronics,1,12
Five Stars: A little thin but perfect for my needs. I wear them under skirts. Great!,5.0,Clothing_Shoes_and_Jewelry,1,10
ABSOLUTELY LOVED Feminist baby and so excited for this follow up: ABSOLUTELY LOVED Feminist baby and so excited for this follow up.  Such a great message. Funny for parents and babes and my little one can't get enough of the illustrations.  So bright and colorful!  Really great gift for boys an girls!,5.0,Books,1,7
Grate product: Grate product,5.0,Cell_Phones_and_Accessories,1,9
"Very functional: This is a good overall set. There a few pieces that could be slightly more sturdy but, overall, the set is very good.",4.0,Home_and_Kitchen,1,18
"LOVE this phone case: LOVE this phone case! Everyone compliments it and I ended up buying one for my aunt and grandmother. I thought it may not provide enough protection, but it has been great.",5.0,Cell_Phones_and_Accessories,1,9
Nice looking top.: I own five of these tops.  I love them all. Shows a little cleavage.,5.0,Clothing_Shoes_and_Jewelry,1,10
Rust is back: I repainted my truck frame with Por15. I used their etching product first. Then I used the gray primer and sanded it to rough it up. I then used the black finish over the gray. Two years later the rust is back. I believe I would have had better results using any black spray paint instead of brushing it on. Very disappointed.,2.0,Automotive,0,4
Great smart irrigation controller: Great smart irrigation controller!  I researched the wifi smart irrigation controllers extensively and liked the fact that this controller offers a touch screen interface and was also not dependent on the &#34;cloud&#34;.  Very happy with the features and functionality of the product.,5.0,Patio_Lawn_and_Garden,1,25
"Pretty lil knickknack: Honestly, if you read paperbacks daily this is useful. Probably hardcovers as well, with the bindings.  But if you aren't reading physical paper or hard cover this isn't your business anyways. Get yourself sorted and there'll be people later.",2.0,Office_Products,0,24
"Love it!: Although my bunny is a bit feisty, when I DO get this on him he loves to walk around outside. This product gets the job done and has a short enough lead so I do not have to worry about my rabbit wondering off. It was easy to put on him as well.",5.0,Unknown,1,32
Great Quality: I was so surprised at how well these were made. They were a perfect color for the bedroom. I was impressed and very pleased with the quality for the money.,5.0,Home_and_Kitchen,1,18
great heavy duty cover: Good heavy duty cover. Description is exact.,5.0,Patio_Lawn_and_Garden,1,25
"Perfect for leftovers and lunch: Perfect for leftovers and lunch the glass containers are rather heavy. The plastic lid has a flip vent.  The lids fit very securely. No more clutter of those plastic containers in my cabinet, these are the perfect solution.",5.0,Home_and_Kitchen,1,18
Great product!: If you're someone like me who enjoys sipping your coffee slowly in the morning and have been sick of other travel mugs that let your coffee cool down too soon this is the product for you! I bought two of them. They will keep my coffee warm for hours. My only disappointment is there is no moving cover or any cover to prevent spills from the sipping opening but if you look at the photos in their product listing you can clearly see there is no way to cover the opening so it's not as if they're misleading anyone. Mugs like this are usually selling for around $20 each. This is a great deal!,5.0,Home_and_Kitchen,1,18
Enjoy the chase....: Good read.  Definitely recommended.,4.0,Books,1,7
Works as stated.: Works great.,5.0,Pet_Supplies,1,26
Didn’t work for me: I used these consistently for two weeks and saw no long term effects. My heels felt moisturized in the morning when I would remove them but very soon after they were back to being dry.,2.0,Beauty_and_Personal_Care,0,6
Great for Betta Tanks!: I cut this in half and used half on each of my 3.1 gallon round Betta tanks.  Seems to work well and I like the background.,5.0,Pet_Supplies,1,26
Cool: Very cool But way to expensive. My daughter completed this herself in a weekend. Lego needs to dial it down on the price of these things.,4.0,Toys_and_Games,1,31
Great calming music for babies.: Love this for my grand babies.,5.0,Toys_and_Games,1,31
Burst almost immediately: this item is horrible quality... It burst within 5 minutes of having it out of the package and made a huge mess. Don't bother buying this item...,1.0,Toys_and_Games,0,31
"His eyes were wounded things.......: There are so many great reviews about Jerna that it seems moot to offer another.  However, I can't resist adding my feelings about it.  Jerna touches your heart and soul.  It is a love so deep, raw and forbidden.  Ann Somerville manages to capture the feelings between two lovers that love so deeply yet cannot be together.  My heart broke when I read ""It was so painful watching the two of you trying to avoid each other's eyes.  I felt sorry for him.  He's a good man.""<br /><br />Yes it is a story about control and submission.  Yes it is erotic.  Yes it is shocking.  Yes it is a very good read, and I won't let this book go because I know that I will read it again.  This is a must read.",5.0,Books,1,7
Five Stars: Organizational capability and design liked the most.  No negatives in its price range.,5.0,Office_Products,1,24
Loved: My neice loved it,5.0,Toys_and_Games,1,31
Comfortable: These chicken boots are great. Very comfortable and just like I hoped they would be,5.0,Clothing_Shoes_and_Jewelry,1,10
Fits perfectly: Everything.  Awesome,5.0,Home_and_Kitchen,1,18
Keeps the blackbirds away: Love it! Keeps the blackbirds away and quality feeder built well,5.0,Patio_Lawn_and_Garden,1,25
"Very poor locks: I triple checked the new code on the lock. In the morning I try to open the lock, but it will not open. The numbered wheels on the lock could hardly be rotated.  After 10 minutes I had to cut the lock off.  The second lock is now getting difficult to rotate the wheels. Do not buy!",1.0,Tools_and_Home_Improvement,0,30
"Strap broke after 2 months: I absolutely loved this bra, but the strap broke after 2 months. It is no longer wearable.",1.0,Clothing_Shoes_and_Jewelry,0,10
Great music stand: Love this. I use it as a music stand when out at a restaurant with my ukulele group. So many have asked where I purchased it.,5.0,Home_and_Kitchen,1,18
Seem to be good quality: Fit Ford Bronco (1996),4.0,Automotive,1,4
"Molded very fast!!: Although I allowed this to dry out , it got very moldy , and you can't clean it !<br />Not a great product",3.0,Home_and_Kitchen,0,18
Five Stars: I absolutely love this!!,5.0,Clothing_Shoes_and_Jewelry,1,10
Five Stars: great,5.0,Home_and_Kitchen,1,18
It was not what l expected: I thought it was cheaply made. It felt like thin crinkly paper,1.0,Clothing_Shoes_and_Jewelry,0,10
"Dura mucho más y deja la piel limpia y suave: Lo huso para el baño,me agrada mucho y por su tamaño y consistencia es duradero",5.0,Beauty_and_Personal_Care,1,6
Satisfactory: Driver side mirror works great. Passenger mirror shakes and vibrates as you drive. Power movement works good. A little hard to see out passenger mirror. Bolts on just like factory mirrors.,3.0,Unknown,0,32
Very good information: I like the simplicity and practicality of this message.,4.0,Kindle_Store,1,20
Fits and lights up good: Looks nice fits perfectly,5.0,Toys_and_Games,1,31
"Very good trimmer.: Trimmer does a very good job. battery holds a charge a long time and is variable with regard to the trim depth. This is the second time I have purchased the same model. The previous one's battery died, and it's not replaceable so I liked it so much I replaced it with the identical model and type.",4.0,Beauty_and_Personal_Care,1,6
they sprout easily: The seeds sprout easily and have a lot of flavor.,5.0,Patio_Lawn_and_Garden,1,25
"You have been lied to about the comfort of other products.: This is my second Diva cup. Nothing was wrong with the first one, but I wanted a backup for later down the line, and I grabbed this while it was on a down-tick in pricing.  This is a sound economic investment, because once you get over that learning curve in how to use it and insert properly, you will never need to buy pads or tampons again.  This is perfect for people with eco-friendly wishes, because there's less waste, and it's perfect for anyone who doesn't like the hassle of buying products monthly just because we are female! It says to empty it every 12 hours, but I'm quite forgetful, so I typically empty it once a day in the shower.  Yes - there's an ick factor here.  But it's offset by the fact that I've not ruined any clothing since starting this method of flow control.  My cramps are greatly reduced, and there is no longer any offensive odors associated with this time of the month.  It's pain-free, and extremely, EXTREMELY comfortable to use. This is also perfect for anyone who works with animals in any capacity.  They typically know and can smell the blood - zookeepers, doggie daycare workers, whale trainers, equestrians, and dive instructors should have this as a matter of practicality.  No blood leaks in the pool or ocean or whatever, so you can swim safely without the wick of a tampon sucking lord-knows-what in an upstairs-direction.  No blood smell for the animals to alert to and act 'funny' around.  Buy this product! You will not regret it!",5.0,Health_and_Household,1,16
Does not work: Does not work!,1.0,Beauty_and_Personal_Care,0,6
Not bad!: Good game until you get hopelessly stuck!!,4.0,Unknown,1,32
"Fits true to size: Good quality, love the leather and the fur on the inside...",4.0,Clothing_Shoes_and_Jewelry,1,10
Love all the fragrance and it last long: I love all the fragrance and it last for hours,5.0,Unknown,1,32
Four Stars: GOOD,4.0,Movies_and_TV,1,22
Five Stars: OEM quality in my 2006 A3.,5.0,Automotive,1,4
Tight: Got a 3 xxx still runs tight but good quality,5.0,Unknown,1,32
"Two Stars: purchased twice, does not last long",2.0,Tools_and_Home_Improvement,0,30
"Wish these were always available: Really liked the ganache, just wish they were available at other times of year, too!",5.0,Grocery_and_Gourmet_Food,1,14
"head scratchers: gave one as gift and kept 2, everyone LOVES using them",5.0,Health_and_Household,1,16
"well made with good leather: Purchased August 30 2015.  Picture is January 18 2020.  I wear everyday to work.  I am engineer with mostly desk job, but in shop or plant everyday.  I work on cars, house, etc.  I hunt pheasants.  These are great boots.  I ordered 1/2 size small based on reviews.  Good fit and very comfortable the first day.  I go to trade shows (on my feet all day).  The last 3 years, I have been wearing these boots.  They clean up well, look good and they are the best I have found for being on your feet 10 hours.  I will be buying another pair soon.  Added new strings (Walmart) in October 2019 for last show.  Have installed new insoles 3 times, I think.",5.0,Clothing_Shoes_and_Jewelry,1,10
Nice Light...: ...but I think it's way overpriced.,4.0,Tools_and_Home_Improvement,1,30
"Elementary work: Suitable for beginners, rehash of stuff I bought 30 years ago. Only valuable to folks moving from cell phone pictures to &#34;real&#34; camera work.",3.0,Books,0,7
"CUSTUMER SERVICE: THE METER STOPPED WORKING AFTER THREE MONTHS I SENT THE COMPANY TWO EMAILS BOTH TIMES DESCRIBING THE PROBLEM AND ENCLOSING MY AMAZON RECEIPT. I HAVE NEVER HEARD BACK FROM THEM. MY ADVICE DO NOT  DO BUSINESS WITH THEM. IT WORKED WELL WHEN IT WAS WORKING, PROBLEM NO CUSTOMER SERVICE",1.0,Patio_Lawn_and_Garden,0,25
One Star: Thought they say they are made for my phone they did not fit. a bit to small .,1.0,Cell_Phones_and_Accessories,0,9
Love the face that my documents integrate fully and seamlessly ...: Love the face that my documents integrate fully and seamlessly with One Drive so my important docs are available anywhere I am.,4.0,Unknown,1,32
"""To boldly go . . ."": David Mack is one of those authors whose books you look forward to reading. 'Harm's Way' is no exception! I could hear the TOS crew speak as I read.",5.0,Kindle_Store,1,20
"angst and a hot male to swoon over I absolutly loved this book well done: This book has everything you can ever want. Fan yourself hot moments, angst and a hot male to swoon over I absolutly loved this book well done. T saint John.",5.0,Kindle_Store,1,20
"Mz. Bugg: AWESOME Series<br />Those Clarke Brother's know how to woo a woman, love her support her and always make her feel valued. Kimawas afraid to love Aiden but he was patient and not afraid to express his feelings. Each book was better than the one before. CCJ is a beast with her writing skills",5.0,Kindle_Store,1,20
Fairly good read.: This book wasn’t well thought out in terms of story line or continuity. And the story ends like 3 paragraphs after the end of the final fight scene. It could have explained or expanded more.,3.0,Unknown,0,32
"Beautiful cover and shams!: Very, very pretty!  Definitely a queen size, so if you are needing it for a full size bed, don’t buy the queen. Fits to size!",5.0,Home_and_Kitchen,1,18
"issues with phone and other notifications: I actually really like the phone.  However,  too often the phone rings but I have no options to answer it and it doesn't show i am receiving a call.  It just rings.  I have to wait for the caller to hang up and the call show up in ""recent"" to see who was calling.  Also, I receive no notifications for texts and phone doesn't display the nbr of texts I have waiting.  The emails do not show up with nbr of emails.  These are probably minor, but they help me.  I intend to take it to Samsung for help for help but am unable to drive and I haven't found a ride yet.<br /><br />Thanks much<br />Lela Talley",4.0,Cell_Phones_and_Accessories,1,9
"Sent back: I ordered a 1/2 size up and still too small.<br />Toe area is narrow (and I do not have a wide foot).  Sole is very hard, not cushioned.  Padding around the ankle area is so thick, looked like old lady shoes.",1.0,Clothing_Shoes_and_Jewelry,0,10
"Missing Black Market Card: Kind of fun, but felt like it was missing something.<br />Other than the Black Market card, that is. Which it was. Missing the Black Market card, I mean.<br />After playing one game, it feels like it lacks a bit of depth to the gameplay, although that's not to say it wasn't fun.<br />Could've been better with the Black Market card.",3.0,Toys_and_Games,0,31
The best they made: Love it,5.0,Home_and_Kitchen,1,18
Use if you want to be burned.: The picture shows a white patch. It is actually a clear plastic that burns as soon as you adhere to your skin. When you have nerve pain the last thing you want is a burning on your skin especially if you have shingles.,1.0,Health_and_Household,0,16
"Practicos, buenos , exacto lo k nesesitaba: Llego antes de lo esperado",5.0,Automotive,1,4
Amazing: I hav ben wotching  Miranda sinc I was sevn a I luv her she is the bast BLUEtuber in the world<br /><br />(Made so only Miranda and her fans would understand),5.0,Kindle_Store,1,20
"Ooooh.  Would love them in Black!: So slouchy and cute!  Very comfortable. Elastic back waist and front tie make these pants  forgiving for most body types. Finished seams, nice quality denim, although I expected the fabric to be of heavier weight.  It drapes very nicely, the pockets are at a comfortable location and angle and I especally love the ankle ties.  I am tallish (5'8&#34;), so they  graze the top of my ankle boots. Highly recommended; would buy again.",5.0,Clothing_Shoes_and_Jewelry,1,10
Sturdy and great battery life: Awesome product. I've used already four times on one charge. Nice quality blades. Since it is quite powerful and sturdy it takes me way less than half the time it took me with my old one. It doesn't take lots of room,5.0,Beauty_and_Personal_Care,1,6
"Five Stars: Beautiful cards.  Very high quality.  In addition, the box they came in will make a good trinket box.",5.0,Office_Products,1,24
"Easy to Use and Versatile!: This is a great product for hiding cable wires. So much easier to use than structured tracks. Love how one side is black and the other white, makes it very versatile. Can also be reused with the velcro closure. Highly recommend!",5.0,Electronics,1,12
Great products: Has such a good smell and easy to use.,5.0,Health_and_Household,1,16
"a fast paced, interesting read!: good book!",4.0,Books,1,7
"Sweet love story: The first thing that I want to say is, there isn't any get my straight friend drunk and rape him in this story. I saw what another reviewer wrote and I have to admit if I had seen the review I wouldn't have read the story cause that isn't my thing. However, I can see how this reviewer got confused because they didn't read the story.<br />At the very beginning there is a part that talks about a gay man sitting across from his straight friend who is only in a blanket cause he showed up in the rain. The straight friend is drinking alcohol and confessing his life story but the gay friend isn't paying attention because all he can think about is getting the straight friend to bend over for him.<br />What this is, is a story prompt. Fans send a scenario to an author and the author writes a story around it. There is even a photo prompt. The problem is right after the story prompt, the blurb for the book starts, and directly after that the book starts. There isn't enough spacing between all of that and I had to reread it a couple of times to figure out exactly where the story begins.<br />I don't want to say much about the story because it's short and I don't want to give anything away cause I hate when other reviewers do that.<br />I will say it was well written and there were sweet moments and passionate moments. It was well written and believable. I can say that often times stories are a little unreal and that's ok because sometimes that is why we read them. We need to suspend belief and believe the impossible, like Disney fairytales instead of the brothers Grimm.<br />However, these characters are very realistic and you can see the events in a that could probably happen way.<br />It's a free read as I am reading this, so go ahead and read it<br /> I will be looking for more of this author's work.",4.0,Kindle_Store,1,20
"The sharp and weight.: I like, and was where expected. Thank you",5.0,Home_and_Kitchen,1,18
Will DoubleU Casino work since the latest update was installed?: I tried to download DoubleU Casino to my iPad because it stopped working after the last update but it does not work; I get a &#34;loading&#34; message but nothing happens.  Can anyone tell me what the problem is?  Has anybody else had problems with DoubleU Casino since the last update?,2.0,Unknown,0,32
"The real deal for your archiving needs 20 flawless burns.: I recommend these discs without qualifiers.<br /><br />Using (1)LG WH16NS60, (2)LG WH14NS40, and (1) LG BP50NB40 drives I have burned 20 discs without one single bit flaw or failure.  These discs are going to supersede write once BDXL R discs by another manufacturer of good repute for off-site, bank safe deposit box storage of critical and family historic files.<br /><br />I used 7-zip to create a spanned archive of the data with an archive split point of 95350M which uses almost every single available byte on these discs and in Windows 10 it yields a reported 97,638,400 KB.  All 20 discs for this back up set were flawless in post burn scan and readable by each and every other drive regardless of the originally recording drive for a particular disc.  My Oppo UDP-205 was able to see the file on the few discs I put into it and later I will cut a media disc with this media and update the review with the functionality but I am confident that these discs are the quality archivists are looking for in terms of readability, recordability, and longevity.<br /><br />I took (4) discs and performed 4 full capacity writes and full erasures and then used them for the final back up sets.  I have ordered (4) 10-packs and once I have the last 10 pack in hand I will do some more testing.",5.0,Electronics,1,12
... this on all day for my cats and they love it I had to buy another one for upstairs ...: I leave this on all day for my cats and they love it I had to buy another one for upstairs and downstairs,5.0,Pet_Supplies,1,26
"FIRST CLASS FIVE STAR, THE BEST SMOKER BOX ON AMAZON: I have a few smoker boxes, all damaged ready to toss due to heat wrap of thin metal box and the lid no longer fits.  I got this box and like WOW !! impressed.<br /><br />Polished Stainless Steel, THICK METAL, with a hinge lid too.  This is the best of the smoker boxes on the market today, anyone looking for the best you have just found it.  The package is a color exterior box you can toss, or use again to keep your new box safe,  but must say First Class, and that sums it up, a First Class FIVE STAR Smoker box.",5.0,Patio_Lawn_and_Garden,1,25
"Unexpected turns throughout: Dawson weaves the story from many different angles. The number of moving pieces is sometimes challenging to follow, but in the end it all comes together like a carefully completed jigsaw puzzle. Thanks Mark for another Milton adventure. Looking forward to the next one.",5.0,Kindle_Store,1,20
Five Stars: great for my blowgun,5.0,Sports_and_Outdoors,1,28
"All you will ever need: One of the many problems with the health and fitness industry is that there are many gurus and fads. I have literally wasted YEARS of my life following ""5 weeks to (insert body specific goal)"" programs from ""Health"" magazines and numerous other fitness fads. I have purchased many books on the subject. I have cycled, I have done Pilates, yoga. I tried running for over 3 months because all my runner friends told me that it becomes enjoyable, you just have to do it long enough. I have sought advice from local gym personal trainers. Finally after struggling to learn how to squat and getting nowhere with local ""certified"" trainers, an Internet search led me to the author and his book Starting Strength. Just wading into first few pages of that book I quickly realized that every other source of information about the subject of strength and how to attain it, that I have read, was complete garbage. Mr. Rippetoe presents such a simple, logical approach to strength in all of his writings that you feel like a fool for falling for all of the sophistry out there. His two books: Starting Strength and Practical Programming have changed my life. I do not say that lightly, before reading Mr. Rippetoe's books I could not squat at all, I had no appreciable strength and nothing really to show from years of ""working out"". Since then, I have squatted 400lbs, deadlifted 455 and standing pressed 175, and I plan on more! The thing is, before reading Mr. Rippetoe's books, I would have never even conceived that I could lift those numbers.<br /><br />Like others have pointed out, this third edition of Practical Programming contains a significant amount of examples of the training methods. It really hammers home the idea that the programs aren't fixed and you can tailor them to your needs and sport.<br /><br />If you want to really know what works, why, and how to do it, I strongly recommend you pick up both this book and Starting Strength third edition. You will not regret it.",5.0,Books,1,7
"Cute and add some fun!: These are cute and add some bling and fun to your iphone, they stay on well. The only downfall is that they have a tendency to make Siri operate mistakenly.",5.0,Cell_Phones_and_Accessories,1,9
My mother and both take Florastar. My mother says ...: My mother and both take Florastar.  My mother says it has helped her tremendously with being able to tolerate medicines she could not take before.<br /><br />I find that it helps me with more with calming my stomach.,5.0,Health_and_Household,1,16
perfect for what i have planned: just what I was looking for.  Will be very helpful for my plans.,5.0,Books,1,7
Five Stars: Great value!,5.0,Grocery_and_Gourmet_Food,1,14
"ITS ABSOLUTELY THE BEST!: As an older single woman, I needed<br /><br />A. a husband [ bad idea]<br /><br />B. A lawn mower I didn't have to YANK on the cord, arthritis + torn rotator cuff<br /><br />PS<br /><br /> The lawn mower doesnt give me attitude!  It's so very quiet, charged fast, and chopped down really tall grass with ease!<br /><br />Should have bought it sooner!<br /><br />Cheapest price,  on Amazon",5.0,Patio_Lawn_and_Garden,1,25
Hard for child too assemble.  Not deep enough.: The puzzle is too shallow. Hard for child to assemble.  Please advise how to return.,1.0,Toys_and_Games,0,31
"Best headphones I've ever had.: Great battery life, great sound, I also love the awareness mode for when I'm out and about. Would recommend to anyone.",5.0,Electronics,1,12
Four Stars: This is a good read if you like Grisham novels.,4.0,Books,1,7
Good exercise: For playing golf,5.0,Sports_and_Outdoors,1,28
"Not as nice as my other Tevas: I got these Tevas to replace my worn out ones.  I don't know what the model was of the older ones, but they were the cheapest ones I could find at the time.<br /><br />When comparing the two, the straps are significantly narrower on the Pretty Rugged 2's, and they cut into my big toe.  The velcro is as wide on both of them, but the soft foamy under side, under the velcro, was only as wide as the velcro on the new shoes.  On the old shoes it was much wider and provided better padding from the velcro.  Just wearing them a few minutes around the house left a red dent in my big toe.<br /><br />They have an interestingly springy sole which felt like it might be comfortable if I had kept the shoes, but the arch support felt less supporting.<br /><br />Also, the triangle shaped piece of plastic that holds the straps together at the ankle was much smaller and had less padding than my older Tevas.",2.0,Unknown,0,32
Dont but: Adhesive did not completely attache a d the finger scan did not work with it,1.0,Cell_Phones_and_Accessories,0,9
Great product. Good price. Error light if no resistor installed.: These work great and for a good price! Just put them in on our 2012 VW Jetta SE. I will give an update if there seem to be any issues. So far so good.<br /><br />UPDATE: Bought these in November and they burned out by February. You need to make sure that you install resistors if your car does not recognize them as LED lights. I purchased these (https://www.amazon.com/gp/product/B00L4V9ECY/ref=oh_aui_search_detailpage?ie=UTF8&psc=1). I purchased new LUYED bulbs at a higher Lumen and I will install the resistors and give an update.,5.0,Automotive,1,4
Dont miss it: Love it!!! The whole series is excellent,5.0,Movies_and_TV,1,22
Five Stars: Low profile & works...,5.0,Electronics,1,12
Easy and quite: Easy to use on my puppy's toe nails.  U can hold him and use it at the sane time with no one's help.,5.0,Pet_Supplies,1,26
Don’t buy.: The gate was fine for about a week. After that it’s nearly impossible to unlock. It takes a lot of force. I liked it at first but now it’s horrible. And the pet gate opening is really big. A baby can fit through,1.0,Baby_Products,0,5
"This router is used!: It didn’t say anything about being used or “renewed” on the web page. When I opened it I found the cords balled up in the box, the router had dust all over it, & scrates on it.",1.0,Unknown,0,32
Good bunting: I've been looking for reasonably priced bunting and this is it! Red is slightly more maroon but colors are very nice. Has 3 grommets across top.<br />Is fairly well made and a decent weight fabric for the price,5.0,Sports_and_Outdoors,1,28
Way over priced: I only bought these for the variety. They are way over priced and shouldn't cost more than $2-3.,3.0,Patio_Lawn_and_Garden,0,25
Good blades: New OEM blades shipped directly from an authorized BMW dealership.,5.0,Automotive,1,4
Quickly became a hodgepodge of colors 😆: I would have love to keep the colors nicely separated for a multitude of ideas/creations. My 2 and 4 year nieces has different plans! The colors mixed … beautifully I must say. The tackiness was perfect for adhering to itself but not to every surface or item it touched. I would  recommend and purchase as a gift in the future!,5.0,Toys_and_Games,1,31
Five Stars: as advertised,5.0,Industrial_and_Scientific,1,19
Excellent binoculars!: Excellent binoculars.  Very compact and light.  Gives crisp clear image and easy to carry around.,5.0,Electronics,1,12
Quality made sheets.: Definitely would purchase again.,5.0,Unknown,1,32
When you look at the case and it looks nothing like the picture. It looks very cheap!: The case looks nothing like the picture. It looks very very cheap and I’m sending it back.,1.0,Cell_Phones_and_Accessories,0,9
"Excellent case, very secure and durable: This is a great case. Maybe the best for the price. I hunt hard every winter and I need something that will keep up and keep my gun safe and sound. I haven't seen any wear and tear after a season of use, and it does a great job keeping my gun dry. I also really appreciate all that Alps OutdoorZ does to support conservation. I'll be getting one of these every time I get a new shotgun.",5.0,Sports_and_Outdoors,1,28
Not bad: Got it for the gf but I'm better then her at using it soooo it's mine now lol,5.0,Sports_and_Outdoors,1,28
